| query_name           | table_schema | table_name            | column_name                   | data_type                |
| public_table_columns | public       | live_calls            | id                            | uuid                     |
| public_table_columns | public       | live_calls            | last_updated                  | timestamp with time zone |
| public_table_columns | public       | live_calls            | metadata                      | jsonb                    |
| public_table_columns | public       | live_calls            | phone_number_from             | text                     |
| public_table_columns | public       | live_calls            | phone_number_to               | text                     |
| public_table_columns | public       | live_calls            | profile_id                    | uuid                     |
| public_table_columns | public       | live_calls            | started_at                    | timestamp with time zone |
| public_table_columns | public       | live_calls            | status                        | text                     |
| public_table_columns | public       | outbound_campaigns    | agent_id                      | uuid                     |
| public_table_columns | public       | outbound_campaigns    | call_timeout_seconds          | integer                  |
| public_table_columns | public       | outbound_campaigns    | caller_id                     | text                     |
| public_table_columns | public       | outbound_campaigns    | compliance_settings           | jsonb                    |
| public_table_columns | public       | outbound_campaigns    | created_at                    | timestamp with time zone |
| public_table_columns | public       | outbound_campaigns    | custom_system_instruction     | text                     |
| public_table_columns | public       | outbound_campaigns    | custom_voice_name             | USER-DEFINED             |
| public_table_columns | public       | outbound_campaigns    | days_of_week                  | ARRAY                    |
| public_table_columns | public       | outbound_campaigns    | description                   | text                     |
| public_table_columns | public       | outbound_campaigns    | end_time                      | time without time zone   |
| public_table_columns | public       | outbound_campaigns    | id                            | uuid                     |
| public_table_columns | public       | outbound_campaigns    | leads_answered                | integer                  |
| public_table_columns | public       | outbound_campaigns    | leads_called                  | integer                  |
| public_table_columns | public       | outbound_campaigns    | leads_completed               | integer                  |
| public_table_columns | public       | outbound_campaigns    | max_concurrent_calls          | integer                  |
| public_table_columns | public       | outbound_campaigns    | name                          | text                     |
| public_table_columns | public       | outbound_campaigns    | priority                      | USER-DEFINED             |
| public_table_columns | public       | outbound_campaigns    | profile_id                    | uuid                     |
| public_table_columns | public       | outbound_campaigns    | retry_attempts                | integer                  |
| public_table_columns | public       | outbound_campaigns    | retry_delay_minutes           | integer                  |
| public_table_columns | public       | outbound_campaigns    | scheduled_end_date            | timestamp with time zone |
| public_table_columns | public       | outbound_campaigns    | scheduled_start_date          | timestamp with time zone |
| public_table_columns | public       | outbound_campaigns    | script                        | text                     |
| public_table_columns | public       | outbound_campaigns    | start_time                    | time without time zone   |
| public_table_columns | public       | outbound_campaigns    | status                        | USER-DEFINED             |
| public_table_columns | public       | outbound_campaigns    | timezone                      | text                     |
| public_table_columns | public       | outbound_campaigns    | total_leads                   | integer                  |
| public_table_columns | public       | outbound_campaigns    | updated_at                    | timestamp with time zone |
| public_table_columns | public       | phone_numbers         | agent_id                      | uuid                     |
| public_table_columns | public       | phone_numbers         | created_at                    | timestamp with time zone |
| public_table_columns | public       | phone_numbers         | friendly_name                 | text                     |
| public_table_columns | public       | phone_numbers         | id                            | uuid                     |
| public_table_columns | public       | phone_numbers         | is_active                     | boolean                  |
| public_table_columns | public       | phone_numbers         | is_primary                    | boolean                  |
| public_table_columns | public       | phone_numbers         | phone_number                  | text                     |
| public_table_columns | public       | phone_numbers         | profile_id                    | uuid                     |
| public_table_columns | public       | phone_numbers         | updated_at                    | timestamp with time zone |
| public_table_columns | public       | profiles              | call_recording_enabled        | boolean                  |
| public_table_columns | public       | profiles              | can_use_inbound               | boolean                  |
| public_table_columns | public       | profiles              | can_use_outbound_dialer       | boolean                  |
| public_table_columns | public       | profiles              | client_name                   | text                     |
| public_table_columns | public       | profiles              | company_name                  | text                     |
| public_table_columns | public       | profiles              | created_at                    | timestamp with time zone |
| public_table_columns | public       | profiles              | email                         | text                     |
| public_table_columns | public       | profiles              | full_name                     | text                     |
| public_table_columns | public       | profiles              | gemini_api_key                | text                     |
| public_table_columns | public       | profiles              | gemini_model                  | text                     |
| public_table_columns | public       | profiles              | id                            | uuid                     |
| public_table_columns | public       | profiles              | is_active                     | boolean                  |
| public_table_columns | public       | profiles              | max_concurrent_calls          | integer                  |
| public_table_columns | public       | profiles              | minutes_used                  | integer                  |
| public_table_columns | public       | profiles              | monthly_minute_limit          | integer                  |
| public_table_columns | public       | profiles              | permissions                   | jsonb                    |
| public_table_columns | public       | profiles              | phone_number                  | text                     |
| public_table_columns | public       | profiles              | plan_name                     | USER-DEFINED             |
| public_table_columns | public       | profiles              | routing_strategy              | text                     |
| public_table_columns | public       | profiles              | transcription_enabled         | boolean                  |
| public_table_columns | public       | profiles              | twilio_account_sid            | text                     |
| public_table_columns | public       | profiles              | twilio_auth_token             | text                     |
| public_table_columns | public       | profiles              | twilio_phone_number           | text                     |
| public_table_columns | public       | profiles              | updated_at                    | timestamp with time zone |
| public_table_columns | public       | profiles              | usage_cap                     | integer                  |
| public_table_columns | public       | profiles              | used_minutes                  | integer                  |
| public_table_columns | public       | profiles              | user_id                       | uuid                     |
| public_table_columns | public       | subscriptions         | cancel_at_period_end          | boolean                  |
| public_table_columns | public       | subscriptions         | created_at                    | timestamp with time zone |
| public_table_columns | public       | subscriptions         | current_period_end            | timestamp with time zone |
| public_table_columns | public       | subscriptions         | current_period_start          | timestamp with time zone |
| public_table_columns | public       | subscriptions         | id                            | uuid                     |
| public_table_columns | public       | subscriptions         | plan_name                     | text                     |
| public_table_columns | public       | subscriptions         | plan_type                     | character varying        |
| public_table_columns | public       | subscriptions         | profile_id                    | uuid                     |
| public_table_columns | public       | subscriptions         | status                        | text                     |
| public_table_columns | public       | subscriptions         | stripe_customer_id            | text                     |
| public_table_columns | public       | subscriptions         | stripe_subscription_id        | text                     |
| public_table_columns | public       | subscriptions         | updated_at                    | timestamp with time zone |
| public_table_columns | public       | system_metrics        | agent_id                      | uuid                     |
| public_table_columns | public       | system_metrics        | id                            | uuid                     |
| public_table_columns | public       | system_metrics        | metadata                      | jsonb                    |
| public_table_columns | public       | system_metrics        | metric_name                   | text                     |
| public_table_columns | public       | system_metrics        | metric_unit                   | text                     |
| public_table_columns | public       | system_metrics        | metric_value                  | real                     |
| public_table_columns | public       | system_metrics        | profile_id                    | uuid                     |
| public_table_columns | public       | system_metrics        | recorded_at                   | timestamp with time zone |
| public_table_columns | public       | system_status         | created_at                    | timestamp with time zone |
| public_table_columns | public       | system_status         | id                            | uuid                     |
| public_table_columns | public       | system_status         | message                       | text                     |
| public_table_columns | public       | system_status         | resolved_at                   | timestamp with time zone |
| public_table_columns | public       | system_status         | service_name                  | text                     |
| public_table_columns | public       | system_status         | started_at                    | timestamp with time zone |
| public_table_columns | public       | system_status         | status                        | text                     |
| public_table_columns | public       | usage_records         | billing_period_end            | timestamp with time zone |
| public_table_columns | public       | usage_records         | billing_period_start          | timestamp with time zone |
| public_table_columns | public       | usage_records         | created_at                    | timestamp with time zone |
| public_table_columns | public       | usage_records         | id                            | uuid                     |
| public_table_columns | public       | usage_records         | profile_id                    | uuid                     |
| public_table_columns | public       | usage_records         | quantity                      | integer                  |
| public_table_columns | public       | usage_records         | subscription_id               | uuid                     |
| public_table_columns | public       | usage_records         | total_cost                    | numeric                  |
| public_table_columns | public       | usage_records         | unit_price                    | numeric                  |
| public_table_columns | public       | usage_records         | usage_type                    | text                     |
| public_table_columns | public       | users                 | allowed_features              | ARRAY                    |
| public_table_columns | public       | users                 | created_at                    | timestamp with time zone |
| public_table_columns | public       | users                 | email                         | text                     |
| public_table_columns | public       | users                 | id                            | uuid                     |
| public_table_columns | public       | users                 | max_agents                    | integer                  |
| public_table_columns | public       | users                 | minutes_limit                 | integer                  |
| public_table_columns | public       | users                 | minutes_used                  | integer                  |
| public_table_columns | public       | users                 | role                          | text                     |
| public_table_columns | public       | users                 | subscription_plan             | text                     |
| public_table_columns | public       | users                 | updated_at                    | timestamp with time zone |
| public_table_columns | public       | webhook_deliveries    | delivered_at                  | timestamp with time zone |
| public_table_columns | public       | webhook_deliveries    | event_type                    | text                     |
| public_table_columns | public       | webhook_deliveries    | id                            | uuid                     |
| public_table_columns | public       | webhook_deliveries    | payload                       | jsonb                    |
| public_table_columns | public       | webhook_deliveries    | response_body                 | text                     |
| public_table_columns | public       | webhook_deliveries    | response_status               | integer                  |
| public_table_columns | public       | webhook_deliveries    | success                       | boolean                  |
| public_table_columns | public       | webhook_deliveries    | webhook_id                    | uuid                     |
| public_table_columns | public       | webhook_endpoints     | created_at                    | timestamp with time zone |
| public_table_columns | public       | webhook_endpoints     | events                        | ARRAY                    |
| public_table_columns | public       | webhook_endpoints     | failure_count                 | integer                  |
| public_table_columns | public       | webhook_endpoints     | id                            | uuid                     |
| public_table_columns | public       | webhook_endpoints     | is_active                     | boolean                  |
| public_table_columns | public       | webhook_endpoints     | last_triggered_at             | timestamp with time zone |
| public_table_columns | public       | webhook_endpoints     | name                          | text                     |
| public_table_columns | public       | webhook_endpoints     | profile_id                    | uuid                     |
| public_table_columns | public       | webhook_endpoints     | retry_attempts                | integer                  |
| public_table_columns | public       | webhook_endpoints     | secret_key                    | text                     |
| public_table_columns | public       | webhook_endpoints     | service                       | text                     |
| public_table_columns | public       | webhook_endpoints     | success_count                 | integer                  |
| public_table_columns | public       | webhook_endpoints     | updated_at                    | timestamp with time zone |
| public_table_columns | public       | webhook_endpoints     | url                           | text                     |
| public_table_columns | public       | webhook_events        | agent_id                      | uuid                     |
| public_table_columns | public       | webhook_events        | call_id                       | text                     |
| public_table_columns | public       | webhook_events        | created_at                    | timestamp with time zone |
| public_table_columns | public       | webhook_events        | event_data                    | jsonb                    |
| public_table_columns | public       | webhook_events        | event_type                    | text                     |
| public_table_columns | public       | webhook_events        | id                            | uuid                     |
| public_table_columns | public       | webhook_events        | processed_at                  | timestamp with time zone |
| public_table_columns | public       | webhook_events        | profile_id                    | uuid                     |
| public_table_columns | public       | webhook_events        | webhook_response              | text                     |
| public_table_columns | public       | webhook_events        | webhook_sent                  | boolean                  |
| public_table_columns | public       | webhooks              | created_at                    | timestamp with time zone |
| public_table_columns | public       | webhooks              | events                        | ARRAY                    |
| public_table_columns | public       | webhooks              | id                            | uuid                     |
| public_table_columns | public       | webhooks              | is_active                     | boolean                  |
| public_table_columns | public       | webhooks              | name                          | text                     |
| public_table_columns | public       | webhooks              | profile_id                    | uuid                     |
| public_table_columns | public       | webhooks              | retry_attempts                | integer                  |
| public_table_columns | public       | webhooks              | secret_key                    | text                     |
| public_table_columns | public       | webhooks              | updated_at                    | timestamp with time zone |
| public_table_columns | public       | webhooks              | url                           | text                     |
| public_table_columns | public       | zapier_function_calls | call_log_id                   | uuid                     |
| public_table_columns | public       | zapier_function_calls | created_at                    | timestamp with time zone |
| public_table_columns | public       | zapier_function_calls | error_message                 | text                     |
| public_table_columns | public       | zapier_function_calls | executed_at                   | timestamp with time zone |
| public_table_columns | public       | zapier_function_calls | function_name                 | text                     |
| public_table_columns | public       | zapier_function_calls | id                            | uuid                     |
| public_table_columns | public       | zapier_function_calls | integration_id                | uuid                     |
| public_table_columns | public       | zapier_function_calls | parameters                    | jsonb                    |
| public_table_columns | public       | zapier_function_calls | profile_id                    | uuid                     |
| public_table_columns | public       | zapier_function_calls | response_data                 | jsonb                    |
| public_table_columns | public       | zapier_function_calls | retry_count                   | integer                  |
| public_table_columns | public       | zapier_function_calls | status                        | text                     |
| public_table_columns | public       | zapier_integrations   | configuration                 | jsonb                    |
| public_table_columns | public       | zapier_integrations   | created_at                    | timestamp with time zone |
| public_table_columns | public       | zapier_integrations   | failure_reason                | text                     |
| public_table_columns | public       | zapier_integrations   | function_name                 | text                     |
| public_table_columns | public       | zapier_integrations   | id                            | uuid                     |
| public_table_columns | public       | zapier_integrations   | integration_name              | text                     |
| public_table_columns | public       | zapier_integrations   | is_active                     | boolean                  |
| public_table_columns | public       | zapier_integrations   | last_failure_at               | timestamp with time zone |
| public_table_columns | public       | zapier_integrations   | last_success_at               | timestamp with time zone |
| public_table_columns | public       | zapier_integrations   | max_retries                   | integer                  |
| public_table_columns | public       | zapier_integrations   | profile_id                    | uuid                     |
| public_table_columns | public       | zapier_integrations   | retry_count                   | integer                  |
| public_table_columns | public       | zapier_integrations   | trigger_events                | ARRAY                    |
| public_table_columns | public       | zapier_integrations   | updated_at                    | timestamp with time zone |
| public_table_columns | public       | zapier_integrations   | webhook_url                   | text                     |
| table_map            | auth         | audit_log_entries     | null                          | null                     |
| table_map            | auth         | flow_state            | null                          | null                     |
| table_map            | auth         | identities            | null                          | null                     |
| table_map            | auth         | instances             | null                          | null                     |
| table_map            | auth         | mfa_amr_claims        | null                          | null                     |
| table_map            | auth         | mfa_challenges        | null                          | null                     |
| table_map            | auth         | mfa_factors           | null                          | null                     |
| table_map            | auth         | one_time_tokens       | null                          | null                     |
| table_map            | auth         | refresh_tokens        | null                          | null                     |
| table_map            | auth         | saml_providers        | null                          | null                     |
| table_map            | auth         | saml_relay_states     | null                          | null                     |
| table_map            | auth         | schema_migrations     | null                          | null                     |
| table_map            | auth         | sessions              | null                          | null                     |
| table_map            | auth         | sso_domains           | null                          | null                     |
| table_map            | auth         | sso_providers         | null                          | null                     |
| table_map            | auth         | users                 | null                          | null                     |
| table_map            | public       | admin_roles           | null                          | null                     |
| table_map            | public       | agent_performance     | null                          | null                     |
| table_map            | public       | agent_zaps            | null                          | null                     |
| table_map            | public       | ai_agents             | null                          | null                     |
| table_map            | public       | analytics_data        | null                          | null                     |
| table_map            | public       | api_keys              | null                          | null                     |
| table_map            | public       | appointments          | null                          | null                     |
| table_map            | public       | billing               | null                          | null                     |
| table_map            | public       | call_analytics        | null                          | null                     |
| table_map            | public       | call_logs             | null                          | null                     |
| table_map            | public       | call_queues           | null                          | null                     |
| table_map            | public       | call_recordings       | null                          | null                     |
| table_map            | public       | call_routing_rules    | null                          | null                     |
| table_map            | public       | call_scripts          | null                          | null                     |
| table_map            | public       | call_sessions         | null                          | null                     |
| table_map            | public       | campaign_leads        | null                          | null                     |
| table_map            | public       | campaign_metrics      | null                          | null                     |
| table_map            | public       | campaigns             | null                          | null                     |
| table_map            | public       | compliance_reports    | null                          | null                     |
| table_map            | public       | dialer_queue          | null                          | null                     |
| table_map            | public       | dnc_entries           | null                          | null                     |
| table_map            | public       | dnc_list              | null                          | null                     |
| table_map            | public       | dnc_lists             | null                          | null                     |
| table_map            | public       | external_integrations | null                          | null                     |
| table_map            | public       | function_call_logs    | null                          | null                     |
| table_map            | public       | ghl_contacts          | null                          | null                     |
| table_map            | public       | ghl_function_calls    | null                          | null                     |
| table_map            | public       | integration_settings  | null                          | null                     |
| table_map            | public       | integrations          | null                          | null                     |
| table_map            | public       | ivr_menus             | null                          | null                     |
| table_map            | public       | ivr_options           | null                          | null                     |
| table_map            | public       | knowledge_base        | null                          | null                     |
| table_map            | public       | leads                 | null                          | null                     |
| table_map            | public       | live_calls            | null                          | null                     |
| table_map            | public       | outbound_campaigns    | null                          | null                     |
| table_map            | public       | phone_numbers         | null                          | null                     |
| table_map            | public       | profiles              | null                          | null                     |
| table_map            | public       | subscriptions         | null                          | null                     |
| table_map            | public       | system_metrics        | null                          | null                     |
| table_map            | public       | system_status         | null                          | null                     |
| table_map            | public       | usage_records         | null                          | null                     |
| table_map            | public       | users                 | null                          | null                     |
| table_map            | public       | webhook_deliveries    | null                          | null                     |
| table_map            | public       | webhook_endpoints     | null                          | null                     |
| table_map            | public       | webhook_events        | null                          | null                     |
| table_map            | public       | webhooks              | null                          | null                     |
| table_map            | public       | zapier_function_calls | null                          | null                     |
| table_map            | public       | zapier_integrations   | null                          | null                     |
